player.id,short_name,role,xD,danger_pass,minutes,xD_per_90,danger_pass_per_90,xD_rank,danger_pass_rank
566474,A. Elanga,Forward,60.15979486894874,3382,54.0,0.004901177674866566,0.2755292456117442,84.0,79.0
372752,Carlos Soler,Midfielder,20.62028407689092,1457,19.0,0.004853793523290142,0.3429621598355804,72.0,62.0
349687,Hwang Hee-Chan,Forward,7.401250474562375,357,90.0,0.00484270833277521,0.23358848355999925,85.0,89.0
344181,K. Tsimikas,Defender,9.746499890817269,666,11.0,0.0047509888499563105,0.32464562761161425,36.0,31.0
451472,P. Maghoma,Midfielder,0.8135884302682885,72,26.0,0.004720443694974586,0.41774432058491073,73.0,51.0
448079,I. Sarr,Forward,61.14669705586123,4142,6.0,0.004699054370247288,0.3183080058074632,86.0,71.0
781890,K. Nedeljković,Defender,0.12750961859913154,15,8.0,0.004697191349841972,0.5525690612340163,37.0,18.0
824351,J. Soler,Defender,0.048927657334593026,0,1.0,0.004659776889008859,0.0,38.0,177.5
8144,J. Ward-Prowse,Midfielder,14.496421766849279,1248,16.0,0.004626705176807314,0.3983140221444112,74.0,54.0
397178,M. Rashford,Forward,23.851617280473537,1625,90.0,0.004596233342570896,0.3131393185564909,87.0,72.0
555939,Gabriel Martinelli,Forward,62.77742657277925,2970,90.0,0.00457602613537694,0.21649179273561653,88.0,94.0
479831,J. Cajuste,Midfielder,19.007159993934756,1380,19.0,0.004572931075585066,0.33201408765544865,75.0,63.0
622200,J. Quansah,Defender,2.235200718871863,156,47.0,0.004548676831730538,0.31746302681403304,39.0,34.0
692543,A. Garnacho,Forward,58.434879762068554,3888,29.0,0.004477655578381714,0.29792351690691377,89.0,76.0
447357,R. James,Defender,11.887402553370435,532,53.0,0.004464736263303373,0.19981149636460682,40.0,53.0
284302,J. Maddison,Midfielder,54.61091197237449,3317,78.0,0.004451843836178895,0.2703995496737963,76.0,70.0
288091,Marco Asensio,Forward,7.223610199170647,494,27.0,0.004446169936990253,0.3040595890854351,90.0,75.0
520291,B. Saka,Forward,43.838612396589724,2550,80.0,0.00442797405894174,0.2575659500385968,91.0,83.0
69404,M. Kovačić,Midfielder,80.8398595002446,4061,90.0,0.004418934945802003,0.22198572493619487,77.0,81.0
472363,D. Kulusevski,Forward,65.64460970124286,3904,12.0,0.004418282664922625,0.26276301439463584,92.0,81.0
431967,L. Díaz,Forward,70.35878050676459,5184,90.0,0.0044122212652072034,0.32509027123679385,93.0,68.0
446423,B. White,Defender,11.726394588521993,697,90.0,0.004407891514653982,0.2619987211347168,41.0,42.0
470978,O. Skipp,Midfielder,9.216850347698358,552,19.0,0.004347278934000608,0.26035987143564626,78.0,72.0
589075,M. Wieffer,Midfielder,16.761961651031026,975,90.0,0.0043090159008928606,0.25064432140089743,79.0,74.0
579408,R. Højlund,Forward,16.70189642951995,1344,14.0,0.004270009953746049,0.34360729046860927,94.0,65.0
447963,B. Johnson,Defender,7.189496888743605,460,33.0,0.00426147771049155,0.2726588212167208,42.0,37.0
286380,I. Diop,Defender,5.8900602951858705,273,90.0,0.004229404163325921,0.19602979914003416,43.0,55.0
499655,Y. Sugawara,Defender,26.243940171023496,1500,46.0,0.004225401291246667,0.24150725445823246,44.0,45.0
471064,T. Lamptey,Defender,6.7468476397895145,435,9.0,0.004217420843695828,0.27191633262744314,45.0,39.0
286829,A. Armstrong,Forward,10.219176184001437,460,90.0,0.0042115302557494995,0.18957535155110672,95.0,102.0
783644,J. Simpson-Pusey,Defender,0.12272648504934067,12,90.0,0.004209501078425051,0.4115983026874116,46.0,24.0
447097,M. Aarons,Defender,0.11045672456826179,15,15.0,0.0041996688447135866,0.570314147164242,47.0,17.0
446705,M. Ugarte,Midfielder,21.024553758204448,1537,17.0,0.004185517273082987,0.3059822397523247,80.0,65.0
390766,C. Ogbene,Forward,0.3098383814029974,10,88.0,0.004160116128594911,0.13426729476694413,96.0,117.0
415953,Igor Julio,Defender,4.334177412664247,429,33.0,0.0041246628285824295,0.40826209566122745,48.0,25.0
8677,M. Antonio,Forward,5.487442216915714,280,74.0,0.0041001062510782,0.20921035792649503,97.0,98.0
731238,T. Dibling,Forward,27.416211423547857,1536,19.0,0.004064786582268221,0.2277306697817999,98.0,91.0
40756,Casemiro,Midfielder,26.95240093075775,2040,90.0,0.004037302016527529,0.30557931127824783,81.0,66.0
470680,J. Ramsey,Midfielder,31.613094993204452,1740,28.0,0.004024381494771762,0.22150389901425682,82.0,82.0
70381,Ricardo Pereira,Defender,1.9617702538088442,90,68.0,0.004007173060636285,0.18383680492507212,49.0,58.0
223794,J. McGinn,Midfielder,41.62655670712054,2652,62.0,0.003921084764082395,0.24980967961175926,83.0,75.0
134102,N. Aké,Defender,3.350456117094213,220,2.0,0.0039058289058328433,0.256467277663814,50.0,44.0
7945,D. Welbeck,Forward,27.17000784294711,1920,90.0,0.0038565094956238563,0.2725246998233713,99.0,80.0
549485,J. Doku,Forward,66.5653730673655,3132,90.0,0.0038423399277987356,0.18078781954225326,100.0,104.0
767330,L. Miley,Midfielder,2.751485852142511,112,10.0,0.003842104283612533,0.15639392782249925,84.0,105.0
112392,R. Jiménez,Forward,37.687767074768175,2888,11.0,0.0038099949252146763,0.29195853716116366,101.0,78.0
240445,Andreas Pereira,Midfielder,41.81473387611069,2673,91.0,0.0038084933148995674,0.2434573100689413,85.0,77.0
524163,B. Johnson,Forward,38.34548339783333,2145,78.0,0.003799134951433662,0.21251901785349936,102.0,96.0
534324,K. Mitoma,Midfielder,77.15600925881103,3960,89.0,0.0037960921847636645,0.19483284835584516,86.0,86.0
8945,K. Trippier,Defender,24.948908248825237,1350,32.0,0.003744176147617785,0.20259955862084733,51.0,52.0
609113,R. Lavia,Midfielder,6.626523849489215,368,67.0,0.0037261999303183344,0.20693226275233959,87.0,85.0
400575,M. Tavernier,Midfielder,41.728946849206984,2958,90.0,0.0037123456685510896,0.26315350174678104,88.0,71.0
450826,C. Hudson-Odoi,Forward,50.445042741603494,3534,73.0,0.0036377313682164365,0.254846501392185,103.0,85.0
478618,A. Gordon,Forward,66.33867701977888,3910,70.0,0.003632452972096622,0.21409668927620007,104.0,95.0
698931,L. Orford,Midfielder,0.05135246502472911,8,34.0,0.003613603391246409,0.5629491615650785,89.0,38.0
599817,João Pedro,Forward,37.3145795257184,2295,82.0,0.00361067399548373,0.22207129022916744,105.0,93.0
366720,J. Mateta,Forward,31.531462671191285,2220,46.0,0.0036071324938594658,0.253963294372778,106.0,86.0
767039,O. Scarles,Defender,4.980672273605003,195,17.0,0.003604086708981346,0.14110482875491004,52.0,70.0
375001,I. Sangaré,Midfielder,3.03273298067903,234,90.0,0.00355212199563195,0.2740750841809261,90.0,69.0
404757,J. Kluivert,Forward,57.672619118039115,3638,27.0,0.0035260024272054215,0.22242091700255465,107.0,92.0
333618,K. Ajer,Defender,11.81488406611775,768,90.0,0.003507517022837708,0.22799826544760213,53.0,48.0
413582,Y. Bissouma,Midfielder,16.375729504895155,812,72.0,0.003506685492101026,0.17388102427649765,91.0,97.0
767087,A. Gray,Midfielder,13.01927314788798,672,12.0,0.003498376409559558,0.18057144362205763,92.0,94.0
340706,G. Rodríguez,Midfielder,7.5829807562304365,529,85.0,0.003490104217626389,0.24347485381753148,93.0,76.0
583656,A. Diallo,Midfielder,35.11249767677426,2236,61.0,0.003409321087088389,0.21710907668559723,94.0,83.0
485406,Evanilson,Forward,21.51776538059822,1643,72.0,0.0033079759418375475,0.2525821978400989,108.0,88.0
551442,Pedro Porro,Defender,67.45071433622195,4455,92.0,0.0032451198766144176,0.214334409836689,54.0,50.0
777938,Dean Huijsen,Defender,33.37756662328155,2240,90.0,0.0032431128508094405,0.21764836447801303,55.0,49.0
580755,L. Delap,Forward,21.056440731083423,1517,74.0,0.0032259633236997667,0.23241280065098374,109.0,90.0
346131,T. Chalobah,Defender,15.16534470973219,1250,88.0,0.003180944973878394,0.2621886474361722,56.0,41.0
293686,J. Murphy,Midfielder,67.25950176645661,3780,30.0,0.0031079460684142464,0.17466730841091044,95.0,96.0
14911,Son Heung-Min,Forward,52.99735507403209,3600,92.0,0.003107794769265899,0.21110602885235719,110.0,97.0
653425,L. Bogarde,Midfielder,1.3691860642741867,112,79.0,0.0031046864007765094,0.2539646626269893,96.0,73.0
399599,A. Isak,Forward,55.37020271151371,3570,90.0,0.0031015693139105184,0.19997402769771885,111.0,101.0
447955,D. Spence,Defender,20.248615691210688,1225,-2.0,0.0030916507788776217,0.18703857398849383,57.0,57.0
302292,M. Ødegaard,Midfielder,84.4468893847748,5100,90.0,0.003071516232683852,0.1854980438096739,97.0,90.0
470819,C. Jones,Midfielder,37.91059813644598,3036,15.0,0.0030380089730204693,0.2432933188997375,98.0,78.0
327391,J. Bree,Defender,8.010207495993107,374,14.0,0.0029439236061217654,0.13745304715767973,58.0,71.0
470834,N. Williams,Defender,36.497576187629654,2100,90.0,0.0029084842685304126,0.16734856398447703,59.0,62.0
563725,Morato,Defender,3.1741814124294843,225,18.0,0.002907932483503783,0.2061270998016363,60.0,51.0
579007,K. McAteer,Forward,7.741892875038449,378,13.0,0.002891349161692631,0.14117089977357594,112.0,114.0
404748,T. Malacia,Defender,0.10306775976908643,6,46.0,0.0028413449841824395,0.16540642722117205,61.0,63.0
286831,D. Solanke,Forward,18.262401736718658,1053,90.0,0.0028285460835577028,0.16309240531039937,113.0,107.0
349099,O. Mangala,Midfielder,9.998199695811113,646,26.0,0.002824954325868946,0.18252490948704647,99.0,93.0
265673,Bernardo Silva,Midfielder,81.90828429242822,4587,90.0,0.002790017532279586,0.15624561704742626,100.0,107.0
263803,T. Castagne,Defender,17.88887298083104,1176,13.0,0.0027845905212940713,0.18305672227371927,62.0,59.0
326547,E. Buendía,Midfielder,1.0316330888690917,72,6.0,0.0027758105419405095,0.19373007823819186,101.0,87.0
120353,Mohamed Salah,Forward,125.92587115058294,7980,90.0,0.0027755903969062484,0.17589087266131118,114.0,105.0
427097,E. Haaland,Forward,27.272372658932184,1798,90.0,0.0027748789117771158,0.1829408957471543,115.0,103.0
512982,Matheus Cunha,Forward,63.05481464589017,3729,33.0,0.0027504101815772606,0.16265656516001026,116.0,108.0
361807,R. Bentancur,Midfielder,23.90308670664081,1872,78.0,0.002734419515970981,0.2141494693434531,102.0,84.0
367622,V. Janelt,Midfielder,36.61049556503881,2208,74.0,0.0027255216833924475,0.16437777702952938,103.0,102.0
476382,D. Szoboszlai,Midfielder,65.95975635477872,5688,90.0,0.0026898109833577264,0.2319542357167956,104.0,79.0
669602,N. Jackson,Forward,24.270967158211818,1890,67.0,0.0026531200781300898,0.2066006234930487,117.0,100.0
230020,A. Iwobi,Midfielder,114.41630858189092,6118,90.0,0.002649763614114894,0.14168656542132788,105.0,114.0
601998,T. Collyer,Midfielder,0.3428838627071276,30,44.0,0.0026487666055953728,0.23174901711759494,106.0,80.0
344100,Sergio Reguilón,Defender,0.5626578073266826,8,40.0,0.002633077747537946,0.03743771383958299,63.0,153.0
487034,E. Eze,Midfielder,54.58091746763769,3536,90.0,0.0026216472521154313,0.16984222899837936,107.0,100.0
404756,F. Kadıoğlu,Defender,1.3820070211336304,102,22.0,0.0026041569590986922,0.1922016355677998,64.0,56.0
425925,K. Havertz,Midfielder,19.235904725846392,1265,90.0,0.00259682155207921,0.17077331740816568,108.0,99.0
282877,S. Szmodics,Forward,4.270800796479433,200,16.0,0.0025919968863226325,0.12138224234009244,118.0,120.0
449472,M. Damsgaard,Midfielder,93.56504671278758,5548,16.0,0.0025792783336452455,0.1529399780987668,109.0,108.0
607944,P. Sarr,Midfielder,35.81730368558144,2052,78.0,0.0025381725838519334,0.14541379741437166,110.0,113.0
412968,M. Senesi,Defender,9.544992120148418,748,90.0,0.0025349057297026725,0.19864966486615765,65.0,54.0
474104,J. Strand Larsen,Forward,25.275069140352343,1575,84.0,0.0025048667873791247,0.15608919477982974,119.0,110.0
747910,W. Osula,Forward,1.2306541640738462,70,7.0,0.002455478853790271,0.13966841764572707,120.0,115.0
8460,A. Smith,Defender,13.177727482128192,900,63.0,0.0024512212998352074,0.16741119990860545,66.0,61.0
619987,P. Dorgu,Defender,8.506028858947401,432,90.0,0.0024484570988400687,0.12435103198436616,67.0,76.0
12829,J. Vardy,Forward,24.39053697996786,1470,71.0,0.0024417385298456254,0.14716181287115718,121.0,112.0
228946,M. Cornet,Forward,0.03414639623892025,2,26.0,0.002434305663925841,0.14258053159654993,122.0,113.0
491344,M. Rogers,Forward,71.04551419456129,4736,90.0,0.0024163457139301093,0.16107721129068908,123.0,109.0
604763,D. Udogie,Defender,22.784649531957353,1650,90.0,0.002406505086071898,0.17427230497661814,68.0,60.0
217031,T. Partey,Midfielder,69.73099271346275,4305,90.0,0.002387214056328419,0.14738004024585902,111.0,112.0
286368,Y. Wissa,Forward,40.06980607231089,1960,83.0,0.002377988885419995,0.11631846201132341,124.0,122.0
299699,J. Bowen,Forward,57.03657297202554,3570,74.0,0.0023768242450061725,0.1487688006576721,125.0,111.0
346101,T. Alexander-Arnold,Defender,79.83788756985467,5511,76.0,0.002340677055260952,0.1615707985792664,69.0,65.0
481911,A. Mac Allister,Midfielder,68.46423386404894,5460,90.0,0.002338562788742458,0.18649960871377952,112.0,89.0
255738,J. Lerma,Midfielder,30.863961560154777,2442,16.0,0.0023223641071731037,0.1837487108925844,113.0,92.0
488709,L. Thomas,Defender,5.012442779421134,224,90.0,0.002311870514920588,0.10331469467707662,70.0,84.0
422132,Lucas Paquetà,Midfielder,61.31398671673734,3729,74.0,0.002310696945763052,0.1405321913017652,114.0,115.0
692544,K. Mainoo,Midfielder,21.411942977016874,1400,84.0,0.0022970599207795964,0.15019112896682457,115.0,109.0
557406,A. Semenyo,Forward,76.16764402892821,4551,90.0,0.0022850220836148983,0.1365295675757261,126.0,116.0
454388,B. Mbeumo,Forward,97.47868394641297,5358,89.0,0.0022832277904209232,0.12549958622544036,127.0,119.0
397033,B. Soumaré,Midfielder,28.18580180922156,2170,19.0,0.002238533728988419,0.17234273570729505,116.0,98.0
496214,N. Domínguez,Midfielder,29.301171825063506,2346,36.0,0.002236987145894739,0.17910450392909102,117.0,95.0
501419,J. Todibo,Defender,8.81759509007209,1026,5.0,0.002208719642046669,0.2570027688492277,71.0,43.0
14808,İ. Gündoğan,Midfielder,69.40473766653578,4158,18.0,0.002195430336250047,0.13152703468151203,118.0,119.0
586894,I. Ndiaye,Forward,34.31036000073405,2640,28.0,0.002188318903228128,0.1683795187342441,128.0,106.0
551497,C. Palmer,Midfielder,97.74448505706728,6993,90.0,0.0021855424869008547,0.1563617487163039,119.0,106.0
540754,A. Onana,Midfielder,18.756852942511802,1404,90.0,0.0021460006811127807,0.16063382090358616,120.0,104.0
28292,A. Doucouré,Midfielder,36.72373991260318,2640,62.0,0.0020869300332453213,0.15002544133248394,121.0,110.0
541598,M. Kudus,Midfielder,47.43451898525101,3360,90.0,0.0020862331467534864,0.14777726269915964,122.0,111.0
9206,C. Wood,Forward,27.009065494111482,1728,73.0,0.0020603477104215524,0.13181799438357672,129.0,118.0
824988,H. Amass,Defender,0.6772172874694227,52,21.0,0.0020558381941036047,0.15785714285714283,72.0,66.0
454242,R. Yates,Midfielder,22.569267626632833,1820,76.0,0.002034155006223225,0.1640355448201402,123.0,103.0
359934,K. Phillips,Midfielder,7.643918359530198,456,71.0,0.002025778689968024,0.12084837110717044,124.0,127.0
600184,E. Fernández,Midfielder,89.47842849061882,6264,90.0,0.0019833226951221986,0.13884389312389378,125.0,116.0
403934,M. Munetsi,Midfielder,3.716248658616104,224,44.0,0.00197447438860914,0.11901309725952221,126.0,128.0
480781,J. Garner,Midfielder,13.769532881633497,861,64.0,0.0019521671654844025,0.12206775232905893,127.0,126.0
596942,K. Lewis-Potter,Forward,61.86033594929743,2850,16.0,0.0019382197819787018,0.08929674069612029,130.0,124.0
656947,O. Hutchinson,Midfielder,43.533200043840964,2821,90.0,0.0019368362454885697,0.12550915262422274,128.0,122.0
377071,Richarlison,Forward,1.8718444672509336,90,-2.0,0.001931541160964649,0.09287027182452018,131.0,123.0
8135,L. Shaw,Defender,1.4759937516915298,126,34.0,0.001910050727957337,0.16305380117416762,73.0,64.0
264303,R. Christie,Midfielder,37.31096827582347,3596,27.0,0.0019065815896193593,0.18375474325906915,129.0,91.0
413002,K. Mavropanos,Defender,15.63618470620093,1287,90.0,0.0018377597087272115,0.1512643134865209,74.0,67.0
8653,H. Maguire,Defender,13.82853555991115,999,81.0,0.0018333948460530888,0.13244796914842685,75.0,75.0
448645,M. Gibbs-White,Midfielder,68.29153988408231,4930,90.0,0.0018257489659321965,0.13180171976388114,130.0,118.0
40787,Emerson Palmieri,Defender,23.960071028584903,1240,90.0,0.0017912124718201488,0.09270020370169847,76.0,94.0
399559,M. Roerslev,Defender,10.925136838295321,703,90.0,0.0017753898632937564,0.11424104726273204,77.0,78.0
379209,D. Rice,Midfielder,66.8670642959846,4130,85.0,0.001751057484819865,0.1081529073909159,131.0,130.0
592655,L. Davis,Defender,41.47243948407787,2376,90.0,0.0017492640971214315,0.10021719354985598,78.0,86.0
25701,L. Digne,Defender,36.65313178043638,2304,74.0,0.0017444481474345158,0.10965525553901993,79.0,81.0
368225,T. Adams,Midfielder,24.645788850820576,1876,9.0,0.0017369017247499498,0.13221032020334042,132.0,117.0
387702,E. Anderson,Midfielder,55.288532267047295,3034,17.0,0.0017277679483863675,0.09481257216387656,133.0,137.0
222220,A. Robertson,Defender,58.7641787441861,4587,79.0,0.0017205459775804636,0.1343019602727351,80.0,73.0
285403,T. Souček,Midfielder,29.270338927192014,2135,90.0,0.001707488303901184,0.12454544984589797,134.0,124.0
518231,S. Tonali,Midfielder,51.62286722148398,3240,22.0,0.0017037343580300877,0.10693128098317202,135.0,132.0
243588,Bruno Fernandes,Midfielder,111.3335300679908,8208,90.0,0.0016975308914550706,0.1251494814594867,136.0,123.0
364003,S. Bueno,Defender,7.809307465789299,696,8.0,0.001693370219774027,0.1509206390100305,81.0,68.0
383569,A. Robinson,Defender,92.71446399310294,5004,90.0,0.0016622770901917158,0.08971668713889268,82.0,96.0
491413,D. Muñoz,Defender,61.19114488781466,3922,90.0,0.0016559559578533175,0.1061372405861625,83.0,82.0
525613,T. Livramento,Defender,52.71403646167349,3626,90.0,0.0016554558200589404,0.11387256993491775,84.0,79.0
240070,H. Winks,Midfielder,18.398255045150343,1408,90.0,0.0016216011441781899,0.12409950864360537,137.0,125.0
370937,Bruno Guimarães,Midfielder,96.27515300729615,6802,90.0,0.0016135582244043367,0.11400057750691428,138.0,129.0
604320,J. Branthwaite,Defender,17.384196599694125,720,90.0,0.0016017380159423335,0.06633906633906633,85.0,113.0
594120,J. O'Brien,Defender,8.303720706751937,460,26.0,0.0015905266446035902,0.08811017161532625,86.0,99.0
367922,S. Berge,Midfielder,27.23074166727199,2170,18.0,0.0015821047509465527,0.12607689322249585,139.0,121.0
7914,J. Evans,Defender,0.5256102218300591,91,9.0,0.0015715517028671265,0.2720860421301834,87.0,38.0
358801,P. Estupiñán,Defender,43.70021580123545,2190,18.0,0.0015670023444961326,0.07852902031549035,88.0,107.0
658308,Mateus Fernandes,Midfielder,52.080825572270136,3024,14.0,0.0015567126721790084,0.0903883352259258,140.0,140.0
491458,J. Timber,Defender,40.72642263410939,2520,21.0,0.0015421048711682396,0.09541973058270173,89.0,91.0
448210,E. Álvarez,Midfielder,22.06215567914163,1456,12.0,0.0015403435558193808,0.10165553402351284,141.0,133.0
298980,Joelinton,Forward,37.128873883065786,2929,90.0,0.001524651900862474,0.12027581099525249,132.0,121.0
421696,M. Cash,Defender,21.215099350973325,1566,82.0,0.0015140868760849721,0.1117628538393003,90.0,80.0
1712,K. Tete,Defender,16.840062986214686,1298,90.0,0.0015038523741688992,0.11591407842530893,91.0,77.0
532892,T. Mitchell,Defender,54.70891103554468,3441,90.0,0.0014891434481401832,0.09366193748073667,92.0,93.0
302518,L. Cook,Midfielder,51.4255003849157,4536,84.0,0.0014848540293216296,0.13097194634159615,142.0,120.0
648855,R. Edwards,Defender,0.0010669088180548444,0,13.0,0.001477258363460554,0.0,93.0,177.5
258154,Rúben Dias,Defender,49.04621883674948,2484,90.0,0.0014683379585050309,0.0743655999469953,94.0,109.0
386292,A. Disasi,Defender,4.174019042443094,247,61.0,0.0014372594854474333,0.08505066443054109,95.0,103.0
7939,A. Young,Defender,29.504211803582322,1792,90.0,0.001425219250679234,0.08656367145883519,96.0,101.0
